source_id,target_id,source_dataset,target_dataset
852611210,216522413,E13,E13
852611210,349204176,E13,E13
852611210,394004577,E13,E13
852611210,558489220,E13,E13
852611210,706819428,E13,E13
852611210,1011395167,E13,E13
852611210,1127430120,E13,E13
857857747,554309481,E13,E13
857857747,567155716,E13,E13
858190442,517400735,E13,E13
862068776,7046912,E13,E13
862068776,15271419,E13,E13
862114981,22203964,E13,E13
862114981,410044683,E13,E13
868757713,769985,E13,TFP
868757713,22598920,E13,TFP
868757713,92403540,E13,E13
868757713,146215776,E13,TFP
868757713,216522413,E13,E13
868757713,228711740,E13,TFP
868757713,290585680,E13,TFP
868757713,292565648,E13,E13
868757713,312691936,E13,TFP
868757713,364323869,E13,E13
868757713,455266133,E13,E13
868757713,517883021,E13,E13
868757713,899934248,E13,TFP
868757713,1065760964,E13,E13
868906542,92403540,E13,E13
869587356,120720544,E13,E13
876501625,6684602,E13,E13
876501625,31102741,E13,E13
876501625,55532545,E13,E13
876501625,134803800,E13,E13
876501625,173164569,E13,E13
876501625,215216086,E13,E13
876501625,423613846,E13,E13
876501625,450630648,E13,E13
876501625,510047880,E13,E13
876501625,632742781,E13,E13
877925696,298459779,E13,E13
877925696,320669433,E13,E13
877925696,369537903,E13,E13
877925696,792517914,E13,E13
878747629,465433625,E13,E13
878747629,542151024,E13,E13
878747629,600090702,E13,E13
878747629,787115406,E13,E13
878747629,1031110604,E13,E13
880855315,92403540,E13,E13
880855315,835342567,E13,E13
882148280,92403540,E13,E13
882148280,332389973,E13,E13
885222252,92403540,E13,E13
885222252,131197741,E13,TFP
885222252,157042531,E13,TFP
885222252,356979186,E13,TFP
885222252,377389027,E13,E13
885222252,382178634,E13,E13
885222252,413255529,E13,E13
885222252,425380217,E13,E13
885222252,499996521,E13,E13
885222252,544470195,E13,E13
889616856,62364690,E13,E13
889616856,173662542,E13,E13
889616856,181477746,E13,E13
889616856,451033303,E13,E13
900040604,14057516,E13,E13
900040604,15391421,E13,E13
900040604,46334699,E13,E13
900040604,401423776,E13,E13
900040604,733154665,E13,E13
903721722,164074870,E13,E13
908843828,469218793,E13,TFP
913455692,349204176,E13,E13
917243564,215216086,E13,E13
920600658,15271419,E13,E13
920600658,37539436,E13,E13
920600658,48989220,E13,E13
920600658,120720544,E13,E13
920600658,146215776,E13,TFP
920600658,240346934,E13,E13
920600658,284481700,E13,E13
920600658,349204176,E13,E13
920600658,356979186,E13,TFP
920600658,453885595,E13,E13
920600658,501066121,E13,TFP
920600658,522582939,E13,E13
920600658,600090702,E13,E13
920600658,852611210,E13,E13
920600658,930035833,E13,E13
920600658,1089293960,E13,E13
930035833,364323869,E13,E13
930035833,377914761,E13,E13
930035833,552190256,E13,E13
930035833,920600658,E13,E13
930035833,1111771471,E13,E13
932445193,120720544,E13,E13
932445193,157042531,E13,TFP
932445193,474043803,E13,E13
932445193,835342567,E13,E13
934466887,92403540,E13,E13
934949900,503425054,E13,E13
936597188,92403540,E13,E13
936597188,138438793,E13,E13
936597188,188043254,E13,TFP
939617401,92403540,E13,E13
939617401,425380217,E13,E13
951290342,92403540,E13,E13
951523590,15271419,E13,E13
951523590,425380217,E13,E13
951523590,1031110604,E13,E13
953315216,1037384052,E13,E13
958530558,971576125,E13,E13
964996225,22598920,E13,TFP
964996225,157042531,E13,TFP
964996225,160466484,E13,E13
964996225,502315142,E13,E13
964996225,547680256,E13,E13
964996225,706819428,E13,E13
970505658,56345134,E13,E13
971576125,958530558,E13,E13
974190704,55532545,E13,E13
974190704,215216086,E13,E13
974190704,450747981,E13,E13
974190704,600090702,E13,E13
974190704,1065760964,E13,E13
974558708,22203964,E13,E13
976068038,84596057,E13,E13
977265403,14057516,E13,E13
977265403,187185454,E13,E13
977265403,255499265,E13,TFP
977265403,401423776,E13,E13
984297403,22598920,E13,TFP
984297403,632742781,E13,E13
985509799,92403540,E13,E13
986163288,450630648,E13,E13
986163288,517400735,E13,E13
986163288,632742781,E13,E13
986163288,835342567,E13,E13
986163288,1042842432,E13,E13
986839782,92403540,E13,E13
986839782,296999433,E13,E13
986839782,425380217,E13,E13
987068240,48182327,E13,E13
987068240,74156552,E13,E13
987068240,77528520,E13,E13
987068240,92403540,E13,E13
987068240,290723075,E13,E13
987068240,413296140,E13,E13
987068240,471093612,E13,E13
987068240,585968039,E13,E13
987068240,1031110604,E13,E13
991254878,15271419,E13,E13
991254878,92403540,E13,E13
991254878,157042531,E13,TFP
991254878,451033303,E13,E13
991254878,563022345,E13,E13
991254878,833089766,E13,TFP
991254878,835342567,E13,E13
1001875776,92403540,E13,E13
1004883073,74156552,E13,E13
1004883073,210459173,E13,E13
1004883073,232560751,E13,E13
1004883073,415900150,E13,E13
1004883073,600090702,E13,E13
1006095223,140030010,E13,E13
1006095223,1065760964,E13,E13
1009413198,74156552,E13,E13
1009413198,215216086,E13,E13
1009413198,563022345,E13,E13
1010619756,92403540,E13,E13
1011395167,22985259,E13,E13
1011395167,45307775,E13,E13
1011395167,104897833,E13,E13
1011395167,157042531,E13,TFP
1011395167,428117425,E13,E13
1011395167,835342567,E13,E13
1014830304,52140322,E13,TFP
1017813961,56345134,E13,E13
1017813961,425380217,E13,E13
1020696912,92403540,E13,E13
1030992019,15271419,E13,E13
1030992019,72890647,E13,E13
1030992019,95452901,E13,E13
1030992019,215216086,E13,E13
1030992019,295788103,E13,E13
1030992019,356979186,E13,TFP
1030992019,361097511,E13,E13
1030992019,409297732,E13,TFP
1030992019,585968039,E13,E13
1030992019,706819428,E13,E13
1030992019,851233315,E13,E13
1030992019,995328134,E13,TFP
1031110604,15271419,E13,E13
1031110604,22985259,E13,E13
1031110604,83581269,E13,E13
1031110604,105429377,E13,E13
1031110604,168761446,E13,E13
1031110604,183148817,E13,E13
1031110604,209733883,E13,E13
1031110604,233533428,E13,TFP
1031110604,269535022,E13,E13
1031110604,351555225,E13,E13
1031110604,379296310,E13,TFP
1031110604,535333357,E13,E13
1031110604,595539789,E13,E13
1031110604,878747629,E13,E13
1031110604,951523590,E13,E13
1031110604,987068240,E13,E13
1031110604,1065760964,E13,E13
1033055161,557215750,E13,E13
1037384052,600090702,E13,E13
1037384052,792517914,E13,E13
1037384052,953315216,E13,E13
1038384050,57573169,E13,TFP
1042842432,31102741,E13,E13
1042842432,48989220,E13,E13
1042842432,84596057,E13,E13
1042842432,109079114,E13,E13
1042842432,120720544,E13,E13
1042842432,134803800,E13,E13
1042842432,173662542,E13,E13
1042842432,197347453,E13,E13
1042842432,272876921,E13,E13
1042842432,286841761,E13,TFP
1042842432,349204176,E13,E13
1042842432,388348486,E13,E13
1042842432,483227930,E13,TFP
1042842432,632742781,E13,E13
1042842432,835342567,E13,E13
1042842432,986163288,E13,E13
1042842432,1062916164,E13,E13
1042842432,1205795042,E13,E13
1047668299,27636956,E13,E13
1052685680,51150318,E13,E13
1052685680,92403540,E13,E13
1052685680,134803800,E13,E13
1052685680,293394867,E13,E13
1052685680,510047880,E13,E13
1052685680,632742781,E13,E13
1059054242,92403540,E13,E13
1062916164,105429377,E13,E13
1062916164,117755159,E13,E13
1062916164,188043254,E13,TFP
1062916164,336406661,E13,E13
1062916164,632742781,E13,E13
1062916164,787115406,E13,E13
1062916164,1042842432,E13,E13
1064278820,92403540,E13,E13
1065760964,15271419,E13,E13
1065760964,29646177,E13,E13
1065760964,48989220,E13,E13
1065760964,93378883,E13,TFP
1065760964,105429377,E13,E13
1065760964,110273768,E13,E13
1065760964,142335653,E13,E13
1065760964,187536784,E13,E13
1065760964,215216086,E13,E13
1065760964,379296310,E13,TFP
1065760964,380319760,E13,E13
1065760964,389400082,E13,E13
1065760964,406907214,E13,E13
1065760964,410941537,E13,E13
1065760964,413296140,E13,E13
1065760964,425263052,E13,E13
1065760964,429718007,E13,E13
1065760964,522582939,E13,E13
1065760964,585968039,E13,E13
1065760964,595539789,E13,E13
1065760964,787115406,E13,E13
1065760964,835342567,E13,E13
1065760964,868757713,E13,E13
1065760964,974190704,E13,E13
1065760964,1006095223,E13,E13
1065760964,1031110604,E13,E13
1069178154,48665791,E13,E13
1070376564,140410819,E13,E13
1070376564,173662542,E13,E13
1070376564,254558097,E13,E13
1070376564,483836463,E13,E13
1071137462,9993142,E13,E13
1072217274,29646177,E13,E13
1072217274,110273768,E13,E13
1072217274,424265380,E13,E13
1072217274,451370524,E13,E13
1072217274,502315142,E13,E13
1072217274,835342567,E13,E13
1074439423,92403540,E13,E13
1087095313,92403540,E13,E13
1087095313,425380217,E13,E13
1089293960,22970058,E13,TFP
1089293960,344525772,E13,E13
1089293960,632742781,E13,E13
1089293960,920600658,E13,E13
1089449275,92403540,E13,E13
1092912044,110273768,E13,E13
1092912044,115955798,E13,E13
1092912044,117755159,E13,E13
1092912044,233533428,E13,TFP
1092912044,599940695,E13,E13
1095958825,126727689,E13,E13
1099363334,57928664,E13,E13
1111771471,286841761,E13,TFP
1111771471,332699729,E13,E13
1111771471,930035833,E13,E13
1111771471,1130868744,E13,E13
1116460440,105429377,E13,E13
1126202310,107471115,E13,TFP
1127280169,110273768,E13,E13
1127430120,425263052,E13,E13
1127430120,852611210,E13,E13
1130868744,332699729,E13,E13
1130868744,429808930,E13,E13
1130960574,22985259,E13,E13
1130960574,216522413,E13,E13
1130960574,632742781,E13,E13
1130960574,810793700,E13,E13
1132376958,92403540,E13,E13
1133943835,197347453,E13,E13
1133943835,211904475,E13,E13
1133943835,337161930,E13,E13
1137300811,168761446,E13,E13
1137300811,706819428,E13,E13
1151295038,425380217,E13,E13
1204191037,56326516,E13,E13
1204191037,354818247,E13,E13
1205795042,15271419,E13,E13
1205795042,105429377,E13,E13
1205795042,272876921,E13,E13
1205795042,406165467,E13,E13
1205795042,450630648,E13,E13
1205795042,510047880,E13,E13
1205795042,517400735,E13,E13
1205795042,1042842432,E13,E13
1205923694,439062828,E13,E13
1205923694,577422947,E13,E13
1205923694,706819428,E13,E13
1124301420,523331583,FSF,E13
1124314592,1174332702,FSF,FSF
1124348202,1175879124,FSF,FSF
1124632188,1176077330,FSF,FSF
1125962952,523331583,FSF,E13
1126249350,1174379509,FSF,FSF
1126249350,1175850661,FSF,FSF
1126405698,1174771410,FSF,FSF
1126840332,1127757781,FSF,FSF
1126853088,523331583,FSF,E13
1126864016,1174332702,FSF,FSF
1126883186,523331583,FSF,E13
1126916953,1127457121,FSF,FSF
1127042088,523331583,FSF,E13
1127056663,1175980688,FSF,FSF
1127064612,523331583,FSF,E13
1127064944,1127347267,FSF,FSF
1127080364,1124616192,FSF,FSF
1127094674,523331583,FSF,E13
1127094674,1174982916,FSF,FSF
1127105233,1174889395,FSF,FSF
1127105509,523331583,FSF,E13
1127151044,523331583,FSF,E13
1127151044,1174959793,FSF,FSF
1127183491,1176348397,FSF,FSF
1127186004,523331583,FSF,E13
1127193253,523331583,FSF,E13
1127216318,523331583,FSF,E13
1127286650,1129909232,FSF,FSF
1127295116,523331583,FSF,E13
1127297354,1124459342,FSF,FSF
1127315730,1174962506,FSF,FSF
1127322342,523331583,FSF,E13
1127324448,523331583,FSF,E13
1127332626,523331583,FSF,E13
1127356506,523331583,FSF,E13
1127412650,523331583,FSF,E13
1127420304,523331583,FSF,E13
1127484458,523331583,FSF,E13
1127492659,523331583,FSF,E13
1127536843,523331583,FSF,E13
1127575758,1124711090,FSF,FSF
1127575758,1130054029,FSF,FSF
1127581338,523331583,FSF,E13
1127582702,1174872906,FSF,FSF
1127585838,523331583,FSF,E13
1127769554,1130261916,FSF,FSF
1127772061,1127816366,FSF,FSF
1127822533,523331583,FSF,E13
1127841853,1124807293,FSF,FSF
1127841853,1128635107,FSF,FSF
1127880368,1126399904,FSF,FSF
1127914004,1127159532,FSF,FSF
1127946307,1175717354,FSF,FSF
1127956224,523331583,FSF,E13
1127956224,1127632998,FSF,FSF
1127990198,1126249350,FSF,FSF
1128144613,1127581338,FSF,FSF
1128223321,1127165334,FSF,FSF
1128223321,1175869250,FSF,FSF
1128263910,1176418405,FSF,FSF
1128302586,1176380456,FSF,FSF
1128353106,1128629346,FSF,FSF
1128358752,1128315416,FSF,FSF
1128361064,1176215258,FSF,FSF
1128442424,1176269809,FSF,FSF
1128486390,1174585309,FSF,FSF
1128487490,1127332626,FSF,FSF
1128493195,1174873122,FSF,FSF
1128511538,1175963882,FSF,FSF
1128581702,523331583,FSF,E13
1128835686,1127992975,FSF,FSF
1128838741,1175870539,FSF,FSF
1129012411,523331583,FSF,E13
1129160047,1176315806,FSF,FSF
1129290072,1128403068,FSF,FSF
1129533908,1127000612,FSF,FSF
1129533908,1175859786,FSF,FSF
1129905792,1126989775,FSF,FSF
1129909232,1129936399,FSF,FSF
1129919382,1174436491,FSF,FSF
1129919918,523331583,FSF,E13
1129923780,1129036489,FSF,FSF
1129948556,1130549228,FSF,FSF
1130054029,1174549280,FSF,FSF
1130087737,1124295318,FSF,FSF
1130157896,1174851198,FSF,FSF
1130157896,1175757835,FSF,FSF
1130216966,1127150011,FSF,FSF
1130227346,1174656450,FSF,FSF
1130238283,1176381348,FSF,FSF
1130249922,1127066796,FSF,FSF
1130259265,1175028782,FSF,FSF
1130284382,1174450896,FSF,FSF
1130376991,1174357622,FSF,FSF
1130415098,1175044778,FSF,FSF
1130534586,1127833470,FSF,FSF
1130538576,523331583,FSF,E13
1130549228,1174379509,FSF,FSF
1174336873,1175675402,FSF,FSF
1174346100,523331583,FSF,E13
1174357212,523331583,FSF,E13
1174357212,1175755050,FSF,FSF
1174367996,1175672016,FSF,FSF
1174374654,523331583,FSF,E13
1174395410,1174412929,FSF,FSF
1174403390,1127373948,FSF,FSF
1174409298,1175029759,FSF,FSF
1174410324,1175864395,FSF,FSF
1174420022,1174471358,FSF,FSF
1174420404,1174374654,FSF,FSF
1174427628,1174810141,FSF,FSF
1174429087,523331583,FSF,E13
1174429314,1125357410,FSF,FSF
1174435530,1174994395,FSF,FSF
1174437858,1174739257,FSF,FSF
1174444022,1174641955,FSF,FSF
1174445989,1175726604,FSF,FSF
1174450927,1128300438,FSF,FSF
1174514420,1127081611,FSF,FSF
1174514420,1176198690,FSF,FSF
1174515163,1176184358,FSF,FSF
1174515163,1176197136,FSF,FSF
1174530324,523331583,FSF,E13
1174545259,1174713944,FSF,FSF
1174550876,1128718424,FSF,FSF
1174553017,1174549280,FSF,FSF
1174560156,1176247873,FSF,FSF
1174602234,1127297354,FSF,FSF
1174621862,1174789676,FSF,FSF
1174628442,1128487490,FSF,FSF
1174649970,1174338175,FSF,FSF
1174660242,1174382539,FSF,FSF
1174660242,1176184358,FSF,FSF
1174662523,1176298465,FSF,FSF
1174679592,1128183726,FSF,FSF
1174684957,1174699399,FSF,FSF
1174688455,1174971644,FSF,FSF
1174699399,1127587958,FSF,FSF
1174700300,1176329180,FSF,FSF
1174706798,1128356431,FSF,FSF
1174723886,1174780777,FSF,FSF
1174723886,1174865594,FSF,FSF
1174724869,1127412650,FSF,FSF
1174724869,1174549280,FSF,FSF
1174738568,1175602278,FSF,FSF
1174743524,1175009000,FSF,FSF
1174753764,1175968452,FSF,FSF
1174771410,1176290131,FSF,FSF
1174810141,1174728433,FSF,FSF
1174818390,1174450927,FSF,FSF
1174823942,1175629302,FSF,FSF
1174848200,1175629178,FSF,FSF
1174851198,1130207582,FSF,FSF
1174860890,1174818847,FSF,FSF
1174865594,1129208234,FSF,FSF
1174869769,1174915280,FSF,FSF
1174876764,1175982799,FSF,FSF
1174905187,1175791452,FSF,FSF
1174909136,1174744404,FSF,FSF
1174914138,1129881680,FSF,FSF
1174918586,1128909049,FSF,FSF
1174918586,1176078956,FSF,FSF
1174944276,1126192496,FSF,FSF
1174948008,1175021929,FSF,FSF
1174971644,1174944276,FSF,FSF
1174973954,1174929679,FSF,FSF
1174981094,1175819569,FSF,FSF
1175000504,1130312287,FSF,FSF
1175002777,523331583,FSF,E13
1175005345,1127332626,FSF,FSF
1175005345,1130266422,FSF,FSF
1175009000,1129919550,FSF,FSF
1175025703,1174357490,FSF,FSF
1175029616,1128419868,FSF,FSF
1175039382,1174778426,FSF,FSF
1175586606,1174379509,FSF,FSF
1175593494,1130386950,FSF,FSF
1175602278,1128398868,FSF,FSF
1175615983,1174982916,FSF,FSF
1175629302,1175011819,FSF,FSF
1175629345,1126883186,FSF,FSF
1175633166,1176092251,FSF,FSF
1175656208,1129967911,FSF,FSF
1175671908,1174438993,FSF,FSF
1175705202,1175879124,FSF,FSF
1175729280,1130284382,FSF,FSF
1175730272,523331583,FSF,E13
1175731862,523331583,FSF,E13
1175731862,1175029616,FSF,FSF
1175732936,1174399688,FSF,FSF
1175755050,1128398388,FSF,FSF
1175774436,1127400348,FSF,FSF
1175806116,1174403612,FSF,FSF
1175820103,1175771509,FSF,FSF
1175832804,1124807293,FSF,FSF
1175833148,1176259471,FSF,FSF
1175835392,1174431032,FSF,FSF
1175835392,1175831797,FSF,FSF
1175841943,1176279901,FSF,FSF
1175870539,523331583,FSF,E13
1175871524,1174602234,FSF,FSF
1175883632,1174541538,FSF,FSF
1175898612,1174649256,FSF,FSF
1175918527,523331583,FSF,E13
1175918527,1174970576,FSF,FSF
1175928048,1130249922,FSF,FSF
1175931889,1176258355,FSF,FSF
1175937997,1128486390,FSF,FSF
1175956076,1175629178,FSF,FSF
1175957444,1129967911,FSF,FSF
1175962808,1125890246,FSF,FSF
1175962808,1126944366,FSF,FSF
1175962808,1128353106,FSF,FSF
1175962808,1175810197,FSF,FSF
1175968620,1130623285,FSF,FSF
1175992374,1174946815,FSF,FSF
1175994012,523331583,FSF,E13
1176024900,1127844894,FSF,FSF
1176030852,1130167357,FSF,FSF
1176037639,1126840332,FSF,FSF
1176039984,1174851200,FSF,FSF
1176054547,1174564464,FSF,FSF
1176067166,1175801724,FSF,FSF
1176074173,1174649970,FSF,FSF
1176077330,523331583,FSF,E13
1176098786,1127023860,FSF,FSF
1176120223,1174738568,FSF,FSF
1176131214,523331583,FSF,E13
1176131214,1130064529,FSF,FSF
1176159360,1127005453,FSF,FSF
1176159360,1130249922,FSF,FSF
1176165122,1176394070,FSF,FSF
1176186649,1128588481,FSF,FSF
1176194977,1175709380,FSF,FSF
1176210602,1174832875,FSF,FSF
1176214640,1174402488,FSF,FSF
1176218598,1127067181,FSF,FSF
1176265566,1130283200,FSF,FSF
1176287881,1176156234,FSF,FSF
1176297974,1129546351,FSF,FSF
1176298260,1174331750,FSF,FSF
1176298465,1129905792,FSF,FSF
1176308588,1176062197,FSF,FSF
1176319747,1174855417,FSF,FSF
1176329180,1129089662,FSF,FSF
1176340279,523331583,FSF,E13
1176344048,1174775082,FSF,FSF
1176352386,1174337233,FSF,FSF
1176365454,1174679700,FSF,FSF
1176374978,523331583,FSF,E13
1176381348,1176210817,FSF,FSF
1176388351,1175717354,FSF,FSF
1176390672,1127757781,FSF,FSF
1176398449,1175629178,FSF,FSF
1176405116,1127025932,FSF,FSF
1176412364,1125962952,FSF,FSF
1176421460,523331583,FSF,E13
1176421460,1174780532,FSF,FSF
1176427063,1174962506,FSF,FSF
616206143,616224988,INT,INT
616206149,616810995,INT,INT
616206215,621960147,INT,INT
616206311,616223567,INT,INT
616206452,617078388,INT,INT
616206467,616224547,INT,INT
616206614,616224313,INT,INT
616206656,616500983,INT,INT
616206769,617712875,INT,INT
616207376,618469145,INT,INT
616211257,617764330,INT,INT
616211792,619513437,INT,INT
616212358,616235260,INT,INT
616212964,616225051,INT,INT
616215005,616223195,INT,INT
616215454,616853412,INT,INT
616217345,616301001,INT,INT
616217624,616901659,INT,INT
616217972,616891841,INT,INT
616218488,617557497,INT,INT
616218557,620598613,INT,INT
616219076,617590863,INT,INT
616219802,616887730,INT,INT
616220519,617670195,INT,INT
616220743,616761571,INT,INT
616221926,616730427,INT,INT
616222118,618229129,INT,INT
616222720,616219507,INT,INT
616222720,616891841,INT,INT
616224374,616453934,INT,INT
616224676,616237669,INT,INT
616224700,619048475,INT,INT
616224959,616298784,INT,INT
616225373,617790932,INT,INT
616225900,617020884,INT,INT
616226519,616225051,INT,INT
616227469,617557216,INT,INT
616227574,716470938,INT,INT
616227895,616709340,INT,INT
616227982,709542337,INT,INT
616228657,617670195,INT,INT
616229068,617110506,INT,INT
616229482,616305396,INT,INT
616230529,617071743,INT,INT
616231375,616989279,INT,INT
616231565,616226180,INT,INT
616231585,618500176,INT,INT
616263295,616977639,INT,INT
616284570,616648771,INT,INT
616285149,618886449,INT,INT
616285401,616394546,INT,INT
616287345,616331366,INT,INT
616287579,616220423,INT,INT
616296954,616215784,INT,INT
616298625,617477009,INT,INT
616298784,616298907,INT,INT
616298907,713127517,INT,INT
616299144,617078388,INT,INT
616299315,617617075,INT,INT
616299576,619165723,INT,INT
616299699,616300842,INT,INT
616300029,617269412,INT,INT
616300071,616216289,INT,INT
616300113,617306425,INT,INT
616300671,621316184,INT,INT
616301619,617055658,INT,INT
616302333,616349387,INT,INT
616302333,617564443,INT,INT
616302336,616223734,INT,INT
616304430,617544722,INT,INT
616304430,617712875,INT,INT
616304430,618393696,INT,INT
616304544,619468845,INT,INT
616308033,618514755,INT,INT
616310931,616304159,INT,INT
616311015,616621744,INT,INT
616311015,616964543,INT,INT
616311330,616807239,INT,INT
616312341,617764330,INT,INT
616322025,616215454,INT,INT
616401471,616300803,INT,INT
616448213,616349387,INT,INT
616450260,617596453,INT,INT
616544478,616218317,INT,INT
616550352,620250979,INT,INT
616553484,620598613,INT,INT
616572184,620840216,INT,INT
616616287,616263058,INT,INT
616634356,617462256,INT,INT
616709340,617788541,INT,INT
616761571,616450851,INT,INT
616764807,616303560,INT,INT
616772277,616221404,INT,INT
616772277,616945290,INT,INT
616791162,617617075,INT,INT
616805636,619369704,INT,INT
616853863,616220864,INT,INT
616853863,616597381,INT,INT
616882733,617342164,INT,INT
616897643,616635449,INT,INT
616901659,620598613,INT,INT
616904387,619338696,INT,INT
616964543,616232503,INT,INT
616964543,618277797,INT,INT
616971945,620474586,INT,INT
616980013,616791834,INT,INT
617047718,616684545,INT,INT
617078388,616287621,INT,INT
617078388,617128626,INT,INT
617078388,620832986,INT,INT
617130613,618211732,INT,INT
617203363,617778071,INT,INT
617203363,618461223,INT,INT
617245921,616226258,INT,INT
617247139,616284135,INT,INT
617276858,616222051,INT,INT
617293369,616881617,INT,INT
617311261,619422439,INT,INT
617343116,617694691,INT,INT
617390783,617311634,INT,INT
617448956,616228258,INT,INT
617450488,616441910,INT,INT
617471280,619653817,INT,INT
617490522,616313064,INT,INT
617629294,616218488,INT,INT
617629294,616560235,INT,INT
617638457,616223419,INT,INT
617692004,617736616,INT,INT
617695084,617680640,INT,INT
617712875,616627945,INT,INT
617715995,616301301,INT,INT
617716439,616225900,INT,INT
617801213,616217939,INT,INT
617824831,618208393,INT,INT
617830441,622111989,INT,INT
617837077,617622359,INT,INT
617916495,617670195,INT,INT
618205912,616219790,INT,INT
618205912,617073588,INT,INT
618262473,618886449,INT,INT
618500176,616210015,INT,INT
618758991,617445392,INT,INT
618844802,616424372,INT,INT
619266193,616231544,INT,INT
619266193,616302336,INT,INT
619338696,616234909,INT,INT
619466144,619613905,INT,INT
619912196,616934154,INT,INT
620156433,616302444,INT,INT
620250979,616854398,INT,INT
620250979,618945206,INT,INT
620259574,618575022,INT,INT
620896239,709010197,INT,INT
621554804,616227617,INT,INT
622286034,619308922,INT,INT
708730298,616905825,INT,INT
714583566,616218488,INT,INT
1218232802,619266193,INT,INT
22903,22598920,TFP,TFP
22903,104566770,TFP,E13
22903,157042531,TFP,TFP
22903,425138781,TFP,E13
24503,16002194,TFP,TFP
286543,382393,TFP,TFP
286543,13260592,TFP,E13
382393,286543,TFP,TFP
382393,11990112,TFP,TFP
382393,12179872,TFP,TFP
382393,105768989,TFP,TFP
382393,254497239,TFP,TFP
438023,6082972,TFP,TFP
438023,56336047,TFP,TFP
438023,56345134,TFP,E13
438023,706819428,TFP,E13
586003,382393,TFP,TFP
586003,769985,TFP,TFP
586003,5863152,TFP,TFP
586003,11990112,TFP,TFP
586003,12179872,TFP,TFP
586003,14867242,TFP,TFP
586003,15455450,TFP,TFP
586003,15530118,TFP,TFP
586003,16303802,TFP,TFP
586003,19706832,TFP,TFP
586003,20681942,TFP,TFP
586003,21133252,TFP,TFP
586003,22598920,TFP,TFP
586003,23770754,TFP,TFP
586003,24176877,TFP,TFP
586003,31135311,TFP,TFP
586003,52140322,TFP,TFP
586003,60490488,TFP,TFP
586003,61728897,TFP,TFP
586003,69575984,TFP,TFP
586003,82062642,TFP,TFP
586003,82118682,TFP,TFP
586003,84361482,TFP,TFP
586003,85850428,TFP,TFP
586003,86626503,TFP,TFP
586003,91696007,TFP,TFP
586003,96737211,TFP,TFP
586003,107991930,TFP,TFP
586003,108051742,TFP,TFP
586003,110177863,TFP,TFP
586003,111054613,TFP,TFP
586003,113134931,TFP,TFP
586003,118197667,TFP,TFP
586003,125622122,TFP,TFP
586003,132569641,TFP,TFP
586003,154197349,TFP,TFP
586003,157042531,TFP,TFP
586003,202220813,TFP,TFP
586003,206326866,TFP,TFP
586003,207138462,TFP,TFP
586003,207490418,TFP,TFP
586003,257111136,TFP,TFP
586003,264133279,TFP,TFP
586003,276983152,TFP,TFP
586003,281234838,TFP,TFP
586003,365993895,TFP,TFP
586003,392094997,TFP,TFP
586003,400741034,TFP,TFP
586003,400826236,TFP,TFP
586003,406150965,TFP,TFP
586003,410193975,TFP,TFP
586003,425767265,TFP,TFP
586003,443896569,TFP,TFP
586003,446366385,TFP,TFP
586003,449195625,TFP,TFP
586003,483838785,TFP,TFP
586003,525408377,TFP,TFP
586003,561814955,TFP,TFP
586003,583885189,TFP,TFP
586003,769388442,TFP,TFP
586003,899934248,TFP,TFP
586003,919599445,TFP,TFP
586003,947759960,TFP,TFP
586003,964327405,TFP,TFP
628563,104566770,TFP,E13
769985,586003,TFP,TFP
769985,3909541,TFP,TFP
769985,5863152,TFP,TFP
769985,7046912,TFP,E13
769985,12179872,TFP,TFP
769985,12551742,TFP,TFP
769985,14709812,TFP,E13
769985,22598920,TFP,TFP
769985,24176877,TFP,TFP
769985,45529357,TFP,E13
769985,119065059,TFP,E13
769985,149248959,TFP,TFP
769985,321425967,TFP,E13
769985,356979186,TFP,TFP
769985,416194495,TFP,E13
769985,465433625,TFP,E13
769985,525408377,TFP,TFP
769985,868757713,TFP,E13
769985,947759960,TFP,TFP
769985,964327405,TFP,TFP
2007021,286543,TFP,TFP
2007021,5863152,TFP,TFP
2007021,7046912,TFP,E13
2007021,7773732,TFP,TFP
2007021,12179872,TFP,TFP
2007021,12551742,TFP,TFP
2007021,20681942,TFP,TFP
2007021,22521283,TFP,TFP
2007021,22598920,TFP,TFP
2007021,48034707,TFP,E13
2007021,167823878,TFP,TFP
2007021,211904475,TFP,E13
3909541,769985,TFP,TFP
3909541,7773732,TFP,TFP
3909541,12179872,TFP,TFP
3909541,12551742,TFP,TFP
3909541,131197741,TFP,TFP
5863152,586003,TFP,TFP
5863152,769985,TFP,TFP
5863152,2007021,TFP,TFP
5863152,3610511,TFP,E13
5863152,6067292,TFP,E13
5863152,6082972,TFP,TFP
5863152,7046912,TFP,E13
5863152,7773732,TFP,TFP
5863152,8291932,TFP,E13
5863152,9939012,TFP,E13
5863152,12179872,TFP,TFP
5863152,12551742,TFP,TFP
5863152,14443340,TFP,TFP
5863152,14709812,TFP,E13
5863152,14865840,TFP,E13
5863152,22521283,TFP,TFP
5863152,22598920,TFP,TFP
5863152,56326516,TFP,E13
5863152,93378883,TFP,TFP
5863152,104566770,TFP,E13
5863152,112419862,TFP,TFP
5863152,160466484,TFP,E13
5863152,187536784,TFP,E13
5863152,321425967,TFP,E13
5863152,429414906,TFP,TFP
5863152,947759960,TFP,TFP
5863152,964327405,TFP,TFP
6082972,5863152,TFP,TFP
